"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Continent
New Zealand,"1,456",5,17,1,"1,095",344,1,302,4,"108,238","22,446",Australia/Oceania
Bosnia and Herzegovina,"1,413",,54,,485,874,4,431,16,"21,432","6,533",Europe
Lithuania,"1,410",12,40,,430,940,17,518,15,"90,992","33,425",Europe
Slovenia,"1,366",,79,,211,"1,076",23,657,38,"45,703","21,984",Europe
Cameroon,"1,334",,43,,668,623,33,50,2,,,Africa
Slovakia,"1,325",,15,,288,"1,022",9,243,3,"57,421","10,517",Europe
North Macedonia,"1,300",,56,,301,943,14,624,27,"13,649","6,551",Europe
Afghanistan,"1,279",,42,,179,"1,058",7,33,1,"6,422",165,Asia
Cuba,"1,235",,43,,365,827,14,109,4,"34,243","3,023",North America
Bulgaria,"1,171",74,52,,193,926,37,169,7,"27,000","3,886",Europe
Ghana,"1,154",,9,,99,"1,046",4,37,0.3,"68,591","2,207",Africa
Hong Kong,"1,036",,4,,699,333,9,138,0.5,"131,786","17,579",Asia
Ivory Coast,"1,004",,14,,359,631,,38,0.5,,,Africa
Djibouti,986,,2,,252,732,,998,2,"10,619","10,748",Africa
Nigeria,981,,31,,197,753,2,5,0.2,"8,003",39,Africa
Tunisia,918,,38,,190,690,32,78,3,"19,411","1,642",Africa
Guinea,862,,6,,170,686,,66,0.5,,,Africa
Cyprus,795,,13,,98,684,15,658,11,"40,745","33,747",Asia
Latvia,784,6,12,1,133,639,6,416,6,"43,080","22,840",Europe
Andorra,723,,37,,333,353,17,"9,357",479,"1,673","21,653",Europe
Diamond Princess,712,,13,,645,54,4,,,,,
Bolivia,703,31,43,3,44,616,3,60,4,"4,420",379,South America
Lebanon,688,,22,,140,526,46,101,3,"24,210","3,547",Asia
Costa Rica,686,,6,,196,484,8,135,1,"12,073","2,370",North America
Niger,671,,24,,256,391,,28,1.0,"4,832",200,Africa
Albania,663,,27,,385,251,4,230,9,"6,509","2,262",Europe
Kyrgyzstan,656,25,8,,322,326,11,101,1,"39,615","6,072",Asia
Burkina Faso,616,,41,,410,165,,29,2,,,Africa
Honduras,562,43,47,,50,465,10,57,5,"3,107",314,North America
Uruguay,557,8,12,,354,191,10,160,3,"15,142","4,359",South America
Channel Islands,521,,29,,295,197,,"2,997",167,"3,320","19,095",Europe
San Marino,501,,40,,63,398,3,"14,765","1,179","1,929","56,851",Europe
Palestine,480,,4,,92,384,,94,0.8,"27,000","5,293",Asia
Senegal,479,,6,,257,216,1,29,0.4,466,28,Africa
Malta,445,,3,,204,238,2,"1,008",7,"26,811","60,721",Europe
Jordan,437,,7,,318,112,5,43,0.7,"36,000","3,528",Asia
Georgia,431,6,5,,114,312,6,108,1,"8,375","2,099",Asia
Taiwan,428,1,6,,264,158,,18,0.3,"59,026","2,478",Asia
Réunion,412,,,,238,174,2,460,,,,Africa
DRC,394,17,25,,48,321,,4,0.3,,,Africa
Guatemala,384,42,11,1,30,343,5,21,0.6,"7,200",402,North America
Sri Lanka,373,5,7,,107,259,2,17,0.3,"13,142",614,Asia
Mauritius,331,,9,,266,56,3,260,7,"12,835","10,092",Africa
Somalia,328,,16,,8,304,2,21,1,,,Africa
Mayotte,326,,4,,125,197,4,"1,195",15,"2,100","7,698",Africa
Kenya,320,,14,,89,217,2,6,0.3,"14,704",273,Africa
Montenegro,319,3,5,,123,191,7,508,8,"5,085","8,096",Europe
Venezuela,311,13,10,,126,175,4,11,0.4,"347,236","12,211",South America
Mali,309,,21,,77,211,,15,1,"2,023",100,Africa
Isle of Man,307,,16,,221,70,20,"3,610",188,"2,674","31,447",Europe
Tanzania,284,,10,,11,263,7,5,0.2,,,Africa
Vietnam,268,,,,225,43,8,3,,"206,253","2,119",Asia
El Salvador,261,11,8,,72,181,2,40,1,"16,418","2,531",North America
Jamaica,257,5,6,,28,223,,87,2,"2,213",747,North America
Paraguay,220,7,9,,70,141,1,31,1,"6,917",970,South America
Faeroe Islands,187,,,,178,9,,"3,827",,"6,458","132,165",Europe
Congo,186,,6,,16,164,,34,1,,,Africa
Sudan,174,12,16,3,14,144,,4,0.4,,,Africa
Martinique,170,6,14,,77,79,6,453,37,,,North America
Gabon,167,,2,,24,141,1,75,0.9,572,257,Africa
Rwanda,154,,,,87,67,,12,,"6,959",537,Africa
Guadeloupe,149,1,12,,82,55,11,372,30,,,North America
Myanmar,139,7,5,,9,125,,3,0.09,"5,596",103,Asia
Brunei,138,,1,,119,18,2,315,2,"12,430","28,413",Asia
Gibraltar,133,,,,129,4,,"3,948",,"2,062","61,203",Europe
Cambodia,122,,,,110,12,1,7,,"5,768",345,Asia
Madagascar,121,,,,58,63,1,4,,"2,357",85,Africa
Ethiopia,117,1,3,,21,93,,1,0.03,"10,736",93,Africa
Trinidad and Tobago,115,,8,,48,59,,82,6,"1,473","1,053",North America
Maldives,108,,,,16,92,2,200,,"4,696","8,688",Asia
French Guiana,107,,1,,84,22,1,358,3,,,South America
Liberia,101,,8,,20,73,,20,2,,,Africa
Aruba,100,,2,,68,30,4,937,19,"1,535","14,377",North America
Bermuda,99,,5,,39,55,10,"1,590",80,949,"15,238",North America
Monaco,94,,4,,35,55,2,"2,395",102,,,Europe
Togo,88,,6,,59,23,,11,0.7,"4,733",572,Africa
Equatorial Guinea,84,,1,,7,76,,60,0.7,854,609,Africa
Cabo Verde,82,,1,,1,80,,147,2,,,Africa
Liechtenstein,81,,1,,55,25,,"2,124",26,900,"23,605",Europe
Barbados,76,,6,,30,40,4,264,21,"1,222","4,252",North America
Zambia,76,,3,,37,36,1,4,0.2,"2,586",141,Africa
Uganda,74,,,,46,28,,2,,"17,388",380,Africa
Sint Maarten,73,,12,,22,39,8,"1,703",280,266,"6,204",North America
Bahamas,72,,11,,14,47,1,183,28,,,North America
Haiti,72,,5,,2,65,,6,0.4,690,61,North America
Guyana,70,,7,,12,51,5,89,9,375,477,South America
Cayman Islands,66,,1,,7,58,3,"1,004",15,778,"11,838",North America
Sierra Leone,64,,1,,10,53,,8,0.1,,,Africa
Libya,60,,2,,15,43,,9,0.3,"1,337",195,Africa
French Polynesia,57,,,,36,21,1,203,,"1,803","6,418",Australia/Oceania
Benin,54,,1,,27,26,,4,0.08,,,Africa
Guinea-Bissau,50,,,,3,47,,25,,"1,500",762,Africa
Nepal,48,,,,10,38,,2,,"9,200",316,Asia
Mozambique,46,,,,12,34,,1,,"1,325",42,Africa
Macao,45,,,,27,18,1,69,,,,Asia
Syria,42,,3,,6,33,,2,0.2,,,Asia
Eritrea,39,,,,6,33,,11,,,,Africa
Saint Martin,38,,2,,20,16,3,983,52,,,North America
Mongolia,36,1,,,9,27,,11,,"7,234","2,207",Asia
Malawi,33,,3,,3,27,1,2,0.2,519,27,Africa
Chad,33,,,,8,25,,2,,,,Africa
Eswatini,31,,1,,8,22,,27,0.9,714,615,Africa
Zimbabwe,29,1,4,,2,23,,2,0.3,"5,450",367,Africa
Angola,25,,2,,6,17,,0.8,0.06,,,Africa
Antigua and Barbuda,24,,3,,10,11,1,245,31,108,"1,103",North America
Timor-Leste,23,,,,1,22,,17,,322,244,Asia
Botswana,22,,1,,,21,,9,0.4,"4,432","1,885",Africa
Laos,19,,,,4,15,,3,,"1,461",201,Asia
Belize,18,,2,,5,11,1,45,5,816,"2,052",North America
Fiji,18,,,,10,8,,20,,900,"1,004",Australia/Oceania
New Caledonia,18,,,,17,1,1,63,,"3,772","13,212",Australia/Oceania
CAR,16,,,,10,6,,3,,,,Africa
Dominica,16,,,,9,7,,222,,377,"5,237",North America
Namibia,16,,,,7,9,,6,,590,232,Africa
Grenada,15,,,,7,8,4,133,,92,818,North America
Saint Kitts and Nevis,15,,,,1,14,,282,,257,"4,831",North America
Saint Lucia,15,,,,15,0,,82,,364,"1,982",North America
Curaçao,14,,1,,11,2,,85,6,304,"1,853",North America
St. Vincent Grenadines,14,1,,,5,9,,126,,108,973,North America
Falkland Islands,12,,,,11,1,,"3,448",,337,"96,839",South America
Nicaragua,11,,3,,7,1,,2,0.5,,,North America
Burundi,11,,1,,4,6,,0.9,0.08,284,24,Africa
Turks and Caicos,11,,1,,4,6,,284,26,83,"2,144",North America
Greenland,11,,,,11,0,,194,,"1,150","20,257",North America
Montserrat,11,,,,2,9,1,"2,204",,36,"7,212",North America
Seychelles,11,,,,6,5,,112,,,,Africa
Gambia,10,,1,,2,7,,4,0.4,316,131,Africa
Suriname,10,,1,,6,3,,17,2,404,689,South America
MS Zaandam,9,,2,,,7,,,,,,
Vatican City,9,,,,2,7,,"11,236",,,,Europe
Papua New Guinea,8,,,,,8,,0.9,,604,68,Australia/Oceania
Mauritania,7,,1,,6,0,,2,0.2,969,208,Africa
Bhutan,7,,,,3,4,,9,,"8,953","11,603",Asia
St. Barth,6,,,,6,0,,607,,,,North America
Western Sahara,6,,,,5,1,,10,,,,Africa
British Virgin Islands,5,,1,,3,1,,165,33,,,North America
Caribbean Netherlands,5,,,,,5,,191,,110,"4,195",North America
South Sudan,5,1,,,,5,,0.4,,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
Anguilla,3,,,,1,2,,200,,,,North America
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,1,0,,0.03,,120,4,Asia
China,"82,804",6,"4,632",,"77,257",915,57,58,3,,,Asia
Total:,"2,732,702","9,658","191,150",231,"750,864","1,790,688","58,727",350.6,24.5,,,All
