,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
111,Congo,2222,194,47,,589,,"1,586",,402,9,,,"5,522,317",Africa,"2,485","117,496",
112,South Sudan,2153,5,41,,"1,175",842,937,,192,4,"12,044","1,075","11,198,686",Africa,"5,201","273,139",930
113,Estonia,2016,1,69,,"1,901",4,46,1,"1,520",52,"113,129","85,279","1,326,574",Europe,658,"19,226",12
114,Slovakia,1927,19,28,,"1,507",14,392,2,353,5,"233,436","42,756","5,459,757",Europe,"2,833","194,991",23
115,Iceland,1911,6,10,,"1,885",3,16,,"5,599",29,"106,883","313,135","341,332",Europe,179,"34,133",3
116,Zambia,1895,,42,,"1,412",,441,1,103,2,"56,825","3,088","18,399,061",Africa,"9,709","438,073",324
117,Lithuania,1882,21,79,,"1,582",11,221,15,692,29,"465,396","171,077","2,720,387",Europe,"1,445","34,435",6
118,Slovenia,1878,19,111,,"1,501",13,266,1,903,53,"118,353","56,929","2,078,950",Europe,"1,107","18,729",18
119,Guinea-Bissau,1842,,26,,773,,"1,043",5,935,13,"1,500",762,"1,969,474",Africa,"1,069","75,749","1,313"
120,Cabo Verde,1780,58,19,,850,78,911,,"3,200",34,"41,091","73,876","556,218",Africa,312,"29,275",14
121,Sierra Leone,1668,17,64,,"1,200",10,404,,209,8,,,"7,982,400",Africa,"4,786","124,725",
122,Libya,1589,26,43,1,373,3,"1,173",,231,6,"37,324","5,429","6,874,735",Africa,"4,326","159,878",184
123,Hong Kong,1589,19,10,2,"1,241",12,338,6,212,1,"376,645","50,223","7,499,390",Asia,"4,720","749,939",20
124,New Zealand,1547,2,22,,"1,498",,27,,309,4,"433,324","86,628","5,002,100",Australia/Oceania,"3,233","227,368",12
125,Yemen,1526,10,433,4,694,9,399,,51,15,120,4,"29,847,320",Asia,"19,559","68,931","248,728"
126,Rwanda,1435,19,4,,752,15,679,,111,0.3,"194,802","15,028","12,962,189",Africa,"9,033","3,240,547",67
127,Eswatini,1434,,20,,695,,719,5,"1,236",17,"17,559","15,129","1,160,626",Africa,809,"58,031",66
128,Benin,1378,,26,,557,,795,1,114,2,"67,622","5,573","12,132,824",Africa,"8,805","466,647",179
129,Mozambique,1330,62,9,,375,2,946,,43,0.3,"42,551","1,360","31,281,122",Africa,"23,520","3,475,680",735
130,Tunisia,1319,13,50,,"1,091",4,178,,112,4,"80,538","6,812","11,823,372",Africa,"8,964","236,467",147
131,Montenegro,1287,,24,,330,,933,7,"2,049",38,"27,367","43,573","628,069",Europe,488,"26,170",23
132,Jordan,1201,3,10,,"1,016",3,175,3,118,1.0,"483,111","47,331","10,207,054",Asia,"8,499","1,020,705",21
133,Latvia,1178,4,31,,"1,022",,125,,625,16,"174,057","92,329","1,885,181",Europe,"1,600","60,812",11
134,Niger,1099,,68,,992,,39,,45,3,"6,658",275,"24,228,441",Africa,"22,046","356,301","3,639"
135,Zimbabwe,1089,25,20,,395,52,674,,73,1,"95,860","6,446","14,870,792",Africa,"13,655","743,540",155
136,Uganda,1043,3,,,"1,004",20,39,,23,,"232,608","5,081","45,780,602",Africa,"43,893",,197
137,Burkina Faso,1037,,53,,882,9,102,,50,3,,,"20,920,270",Africa,"20,174","394,722",
138,Cyprus,1025,2,19,,839,,167,,849,16,"167,394","138,604","1,207,711",Asia,"1,178","63,564",7
139,Liberia,1024,,51,,439,,534,,202,10,,,"5,061,453",Africa,"4,943","99,244",
140,Uruguay,1009,12,31,,909,4,69,1,290,9,"82,772","23,825","3,474,234",South America,"3,443","112,072",42
141,Georgia,1004,5,15,,873,3,116,5,252,4,"156,144","39,145","3,988,826",Asia,"3,973","265,922",26
142,Namibia,960,96,2,,31,2,927,1,378,0.8,"16,305","6,413","2,542,495",Africa,"2,648","1,271,248",156
143,Chad,885,1,75,,799,1,11,,54,5,,,"16,439,519",Africa,"18,576","219,194",
144,Andorra,861,,52,,803,,6,,"11,143",673,"3,750","48,531","77,270",Europe,90,"1,486",21
145,Suriname,837,36,18,,573,30,246,5,"1,426",31,"1,244","2,120","586,838",South America,701,"32,602",472
146,Jamaica,762,3,10,,643,15,109,,257,3,"28,603","9,658","2,961,703",North America,"3,887","296,170",104
147,Togo,740,9,15,,534,6,191,2,89,2,"36,706","4,430","8,284,888",Africa,"11,196","552,326",226
148,Sao Tome and Principe,732,,14,,286,,432,,"3,338",64,"1,973","8,997","219,299",Africa,300,"15,664",111
149,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
150,San Marino,699,,42,,656,,1,,"20,599","1,238","5,729","168,828","33,934",Europe,49,808,6
151,Malta,674,,9,,661,1,4,,"1,526",20,"109,538","248,052","441,593",Europe,655,"49,066",4
152,Réunion,599,,3,,472,,124,3,669,3,"35,419","39,549","895,568",Africa,"1,495","298,523",25
153,Channel Islands,581,,47,,512,,22,,"3,341",270,"21,410","123,098","173,926",Europe,299,"3,701",8
154,Angola,576,35,27,1,124,6,425,6,18,0.8,"10,000",304,"32,894,558",Africa,"57,109","1,218,317","3,289"
155,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,783,703",Africa,"117,453","2,846,843",
156,Syria,458,19,22,1,140,2,296,,26,1,,,"17,513,972",Asia,"38,240","796,090",
157,Taiwan,451,,7,,440,,4,,19,0.3,"78,897","3,312","23,818,615",Asia,"52,813","3,402,659",302
158,Botswana,399,,1,,38,,360,1,170,0.4,"51,379","21,834","2,353,216",Africa,"5,898","2,353,216",46
159,Vietnam,381,8,,,353,1,28,1,4,,"275,000","2,824","97,372,880",Asia,"255,572",,354
160,Mauritius,342,,10,,330,,2,,269,8,"193,561","152,188","1,271,858",Africa,"3,719","127,186",7
161,Myanmar,337,,6,,266,5,65,,6,0.1,"96,324","1,770","54,424,500",Asia,"161,497","9,070,750",565
162,Isle of Man,336,,24,,312,,0,,"3,951",282,"7,301","85,843","85,051",Europe,253,"3,544",12
163,Comoros,321,,7,,302,,12,,369,8,,,"870,210",Africa,"2,711","124,316",
164,Guyana,308,,17,,156,,135,5,392,22,"3,379","4,295","786,708",South America,"2,554","46,277",233
165,Burundi,269,,1,,207,,61,,23,0.08,"6,697",563,"11,900,836",Africa,"44,241","11,900,836","1,777"
166,Mongolia,261,18,,,207,3,54,3,80,,"28,313","8,632","3,280,168",Asia,"12,568",,116
167,Lesotho,256,,3,,48,,205,,119,1,"6,033","2,815","2,142,923",Africa,"8,371","714,308",355
168,Martinique,255,,15,,98,,142,5,680,40,,,"375,252",North America,"1,472","25,017",
169,Eritrea,232,,,,107,,125,,65,,,,"3,548,224",Africa,"15,294",,
170,Cayman Islands,203,,1,,200,,2,,"3,087",15,"26,919","409,408","65,751",North America,324,"65,751",2
171,Guadeloupe,190,,14,,157,,19,4,475,35,"11,538","28,836","400,127",North America,"2,106","28,581",35
172,Faeroe Islands,188,,,,188,,0,,"3,847",,"25,276","517,198","48,871",Europe,260,,2
173,Gibraltar,180,,,,180,1,0,,"5,343",,"16,789","498,323","33,691",Europe,187,,2
174,Cambodia,165,,,,133,,32,1,10,,"47,702","2,852","16,727,464",Asia,"101,379",,351
175,Bermuda,150,,9,,137,,4,1,"2,409",145,"14,467","232,334","62,268",North America,415,"6,919",4
176,Brunei,141,,3,,138,,0,,322,7,"34,797","79,510","437,642",Asia,"3,104","145,881",13
177,Trinidad and Tobago,133,,8,,124,,1,,95,6,"5,847","4,177","1,399,678",North America,"10,524","174,960",239
178,Bahamas,119,6,11,,91,,17,1,302,28,"2,552","6,487","393,390",North America,"3,306","35,763",154
179,Monaco,109,,4,,97,,8,,"2,777",102,"16,200","412,707","39,253",Europe,360,"9,813",2
180,Aruba,106,,3,,99,,4,,993,28,"4,012","37,571","106,785",North America,"1,007","35,595",27
181,Barbados,104,1,7,,90,,7,,362,24,"9,091","31,633","287,390",North America,"2,763","41,056",32
182,Seychelles,100,,,,27,16,73,,"1,017",,,,"98,372",Africa,984,,
183,Liechtenstein,84,,1,,81,,2,,"2,203",26,900,"23,602","38,133",Europe,454,"38,133",42
184,Bhutan,84,,,,78,,6,,109,,"39,270","50,872","771,932",Asia,"9,190",,20
185,Sint Maarten,78,,15,,63,,0,,"1,818",350,523,"12,193","42,894",North America,550,"2,860",82
186,Antigua and Barbuda,74,,3,,57,,14,1,755,31,866,"8,840","97,961",North America,"1,324","32,654",113
187,Turks and Caicos,72,,2,,12,,58,4,"1,859",52,946,"24,422","38,736",North America,538,"19,368",41
188,Gambia,64,,3,,34,,27,,26,1,"3,573","1,477","2,418,657",Africa,"37,792","806,219",677
189,French Polynesia,62,,,,60,,2,,221,,"4,649","16,546","280,974",Australia/Oceania,"4,532",,60
190,Macao,46,,,,45,,1,,71,,"4,071","6,266","649,661",Asia,"14,123",,160
191,Saint Martin,43,,3,,37,,3,1,"1,111",78,851,"21,996","38,689",North America,900,"12,896",45
192,Belize,39,,2,,21,,16,,98,5,"2,665","6,698","397,877",North America,"10,202","198,939",149
193,St. Vincent Grenadines,35,,,,29,,6,,315,,"1,213","10,932","110,955",North America,"3,170",,91
194,Curaçao,26,1,1,,24,,1,,158,6,"1,080","6,581","164,121",North America,"6,312","164,121",152
195,Fiji,26,,,,18,,8,,29,,"4,000","4,461","896,705",Australia/Oceania,"34,489",,224
196,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,189","1,319,300",Asia,"54,971",,841
197,Grenada,23,,,,23,,0,,204,,"5,465","48,558","112,545",North America,"4,893",,21
198,New Caledonia,22,1,,,21,,1,,77,,"9,424","32,997","285,605",Australia/Oceania,"12,982",,30
199,Saint Lucia,22,,,,19,,3,,120,,"2,048","11,151","183,662",North America,"8,348",,90
200,Laos,19,,,,19,,0,,3,,"21,386","2,938","7,279,402",Asia,"383,126",,340
201,Dominica,18,,,,18,,0,,250,,851,"11,820","71,994",North America,"4,000",,85
202,Saint Kitts and Nevis,17,,,,15,,2,,319,,671,"12,609","53,214",North America,"3,130",,79
203,Falkland Islands,13,,,,13,,0,,"3,732",,"1,660","476,601","3,483",South America,268,,2
204,Greenland,13,,,,13,,0,,229,,"5,098","89,795","56,774",North America,"4,367",,11
205,Montserrat,12,,1,,10,,1,,"2,404",200,61,"12,220","4,992",North America,416,"4,992",82
206,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
207,Papua New Guinea,11,,,,8,,3,,1,,"7,147",798,"8,952,806",Australia/Oceania,"813,891",,"1,253"
208,Western Sahara,10,,1,,8,,1,,17,2,,,"597,797",Africa,"59,780","597,797",
209,MS Zaandam,9,,2,,,,7,,,,,,,,,,
210,Caribbean Netherlands,9,2,,,7,,2,,343,,424,"16,163","26,233",North America,"2,915",,62
211,British Virgin Islands,8,,1,,7,,0,,265,33,439,"14,518","30,239",North America,"3,780","30,239",69
212,St. Barth,6,,,,6,,0,,607,,507,"51,326","9,878",North America,"1,646",,19
213,Anguilla,3,,,,3,,0,,200,,380,"25,320","15,008",North America,"5,003",,39
214,Saint Pierre Miquelon,2,,,,1,,1,,345,,,,"5,793",North America,"2,897",,
215,China,83611,6,4634,,"78,693",19,284,3,58,3,"90,410,000","62,814","1,439,323,776",Asia,"17,215","310,601",16
,Total:,13683035,"233,594",586158,"5,719","8,031,020","189,356","5,065,857","59,629","1,755.4",75.2,,,,All,,,
