"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Continent
Iraq,"1,318",+39,72,+2,601,645,,33,2,"33,889",843,Asia
New Zealand,"1,312",+29,4,+2,422,886,5,272,0.8,"58,746","12,182",Australia/Oceania
Hungary,"1,310",+120,85,+8,115,"1,110",17,136,9,"31,961","3,308",Europe
Estonia,"1,304",+46,24,,93,"1,187",11,983,18,"29,456","22,205",Europe
Slovenia,"1,188",+28,50,+5,148,990,37,571,24,"34,279","16,489",Europe
Kuwait,"1,154",+161,1,,133,"1,020",27,270,0.2,,,Asia
Azerbaijan,"1,058",+67,11,+1,200,847,27,104,1,"61,342","6,050",Asia
Bahrain,"1,040",+115,6,,555,479,3,611,4,"60,425","35,511",Asia
Lithuania,"1,026",+27,23,+1,54,949,14,377,8,"38,472","14,132",Europe
Hong Kong,"1,001",+11,4,,336,661,14,134,0.5,"96,709","12,900",Asia
Armenia,977,+40,13,+1,173,791,30,330,4,"6,484","2,188",Asia
Bosnia and Herzegovina,935,+34,37,+1,139,759,4,285,11,"6,911","2,106",Europe
Kazakhstan,865,+53,10,,81,774,21,46,0.5,"61,955","3,300",Asia
Cameroon,820,,12,,98,710,,31,0.5,,,Africa
North Macedonia,760,+49,34,+2,41,685,15,365,16,"7,653","3,673",Europe
Uzbekistan,729,+105,3,,42,684,8,22,0.09,"70,000","2,091",Asia
Slovakia,728,+13,2,,23,703,5,133,0.4,"25,846","4,734",Europe
Diamond Princess,712,,11,,619,82,10,,,,,
Tunisia,685,+14,28,+3,43,614,85,58,2,"10,676",903,Africa
Bulgaria,661,+26,28,+3,62,571,32,95,4,"18,502","2,663",Europe
Latvia,630,+18,3,,16,611,2,334,2,"27,796","14,737",Europe
Cuba,620,+56,16,+1,77,527,11,55,1,"13,162","1,162",North America
Lebanon,619,+10,20,,77,522,34,91,3,"14,055","2,059",Asia
Cyprus,616,+21,10,,61,545,8,510,8,"17,119","14,179",Asia
Andorra,601,,26,,71,504,17,"7,778",337,"1,673","21,653",Europe
Costa Rica,558,,3,,42,513,13,110,0.6,"6,298","1,236",North America
Afghanistan,555,+34,18,+3,32,505,,14,0.5,,,Asia
Oman,546,+62,3,,109,434,3,107,0.6,,,Asia
Uruguay,494,+21,7,,214,273,15,142,2,"7,496","2,158",South America
Bangladesh,482,+58,30,+3,36,416,1,3,0.2,"8,313",50,Asia
Ivory Coast,480,,3,,54,423,,18,0.1,,,Africa
Burkina Faso,448,,26,,149,273,,21,1,,,Africa
Niger,438,,11,,41,386,,18,0.5,"4,298",178,Africa
Albania,433,+17,23,,197,213,7,150,8,"3,644","1,266",Europe
Ghana,408,+30,8,+2,4,396,2,13,0.3,"37,405","1,204",Africa
Channel Islands,398,,9,,40,349,,"2,289",52,"3,320","19,095",Europe
Honduras,392,+10,24,+1,7,361,10,40,2,"1,600",162,North America
Réunion,388,+6,,,40,348,3,433,,,,Africa
Taiwan,385,+3,6,,99,280,,16,0.3,"45,436","1,908",Asia
Jordan,381,+9,7,,177,197,5,37,0.7,"17,000","1,666",Asia
Malta,370,+20,3,+1,16,351,4,838,7,"16,016","36,273",Europe
San Marino,356,+12,35,+1,53,268,14,"10,492","1,032",846,"24,933",Europe
Kyrgyzstan,339,+41,5,,44,290,5,52,0.8,"9,618","1,474",Asia
Mauritius,319,+1,9,,28,282,3,251,7,"6,730","5,292",Africa
Nigeria,305,,7,,58,240,2,1,0.03,"5,000",24,Africa
Senegal,278,+13,2,,152,124,1,17,0.1,,,Africa
Bolivia,275,+7,20,+1,2,253,3,24,2,591,51,South America
Palestine,268,+1,2,,57,209,,53,0.4,"16,992","3,331",Asia
Montenegro,263,+6,2,,5,256,7,419,3,"2,869","4,568",Europe
Vietnam,258,+1,,,144,114,8,3,,"118,807","1,221",Asia
Guinea,250,+38,,,17,233,,19,,,,Africa
Georgia,242,+8,3,,60,179,6,61,0.8,"3,271",820,Asia
Isle of Man,226,+25,1,,112,113,11,"2,658",12,"1,934","22,744",Europe
DRC,223,,20,,16,187,,2,0.2,,,Africa
Sri Lanka,198,+8,7,,54,137,1,9,0.3,"4,525",211,Asia
Mayotte,196,+5,3,+1,59,134,3,718,11,"1,350","4,948",Africa
Kenya,191,+2,7,,24,160,2,4,0.1,"6,192",115,Africa
Djibouti,187,+37,2,+1,36,149,,189,2,"4,017","4,066",Africa
Faeroe Islands,184,,,,145,39,,"3,766",,"5,408","110,677",Europe
Venezuela,175,,9,,84,82,6,6,0.3,"159,597","5,613",South America
Martinique,155,,6,,50,99,19,413,16,,,North America
Guadeloupe,143,,8,,67,68,13,357,20,,,North America
Guatemala,137,+11,3,,19,115,3,8,0.2,"1,134",63,North America
Brunei,136,,1,,104,31,2,311,2,"9,637","22,028",Asia
Paraguay,133,+4,6,,18,109,1,19,0.8,"2,262",317,South America
Gibraltar,129,+2,,,84,45,1,"3,829",,"1,558","46,244",Europe
Cambodia,120,+1,,,75,45,1,7,,"5,768",345,Asia
El Salvador,118,+1,6,,19,93,4,18,0.9,,,North America
Rwanda,118,,,,18,100,,9,,806,62,Africa
Trinidad and Tobago,109,,8,,3,98,,78,6,"1,090",779,North America
Madagascar,102,+9,,,11,91,1,4,,,,Africa
Monaco,92,+2,1,,5,86,4,"2,344",25,,,Europe
Aruba,92,+6,,,29,63,,862,,"1,118","10,471",North America
Mali,87,,7,,22,58,,4,0.3,,,Africa
French Guiana,83,,,,43,40,1,278,,,,South America
Liechtenstein,79,,1,,55,23,,"2,072",26,900,"23,605",Europe
Togo,76,,3,,25,48,,9,0.4,"2,069",250,Africa
Ethiopia,69,+4,3,,10,56,,0.6,0.03,"3,577",31,Africa
Barbados,67,,4,,11,52,4,233,14,736,"2,561",North America
Jamaica,65,+2,4,,13,48,,22,1,907,306,North America
Congo,60,,5,,5,50,,11,0.9,,,Africa
Uganda,53,,,,3,50,,1,,"4,301",94,Africa
French Polynesia,51,,,,,51,,182,,744,"2,649",Australia/Oceania
Sint Maarten,50,,8,,3,39,2,"1,166",187,134,"3,125",North America
Liberia,48,+11,5,,3,40,,9,1.0,,,Africa
Bermuda,48,,4,,25,19,2,771,64,354,"5,684",North America
Gabon,46,+2,1,,1,44,,21,0.4,,,Africa
Cayman Islands,45,,1,,6,38,,685,15,479,"7,288",North America
Macao,45,,,,10,35,1,69,,,,Asia
Bahamas,42,,8,,5,29,1,107,20,,,North America
Guyana,40,+3,6,,8,26,3,51,8,175,222,South America
Zambia,40,,2,,28,10,1,2,0.1,"1,239",67,Africa
Guinea-Bissau,38,+2,,,,38,,19,,"1,500",762,Africa
Benin,35,,1,,5,29,,3,0.08,,,Africa
Eritrea,34,,,,,34,,10,,,,Africa
Tanzania,32,,3,,5,24,,0.5,0.05,,,Africa
Saint Martin,32,,2,,11,19,5,828,52,,,North America
Myanmar,31,+4,3,,2,26,,0.6,0.06,"1,406",26,Asia
Haiti,31,,2,,,29,,3,0.2,365,32,North America
Syria,25,+6,5,+3,5,15,,1,0.3,,,Asia
Libya,24,,1,,8,15,,3,0.1,492,72,Africa
Antigua and Barbuda,21,,2,,,19,1,214,20,40,408,North America
Somalia,21,,1,,1,19,,1,0.06,,,Africa
Mozambique,20,,,,2,18,,0.6,,551,18,Africa
Angola,19,,2,,2,15,,0.6,0.06,,,Africa
Sudan,19,+2,2,,2,15,,0.4,0.05,,,Africa
Maldives,19,,,,13,6,,35,,,,Asia
Equatorial Guinea,18,,,,3,15,,13,,854,609,Africa
Laos,18,+2,,,,18,,2,,"1,094",150,Asia
New Caledonia,18,,,,1,17,,63,,"2,608","9,135",Australia/Oceania
Dominica,16,,,,5,11,,222,,309,"4,293",North America
Fiji,16,,,,,16,,18,,,,Australia/Oceania
Mongolia,16,,,,4,12,,5,,,,Asia
Namibia,16,,,,3,13,,6,,362,142,Africa
Saint Lucia,15,,,,1,14,,82,,,,North America
Curaçao,14,,1,,7,6,,85,6,,,North America
Grenada,14,,,,,14,2,124,,92,818,North America
Zimbabwe,13,,3,,,10,,0.9,0.2,438,29,Africa
Belize,13,+3,2,,,11,1,33,5,364,915,North America
Botswana,13,,1,,,12,,6,0.4,"2,527","1,075",Africa
Malawi,12,+3,2,+1,,10,1,0.6,0.1,231,12,Africa
Saint Kitts and Nevis,12,,,,,12,,226,,205,"3,853",North America
St. Vincent Grenadines,12,,,,1,11,,108,,56,505,North America
Eswatini,12,,,,7,5,,10,,,,Africa
Chad,11,,,,2,9,,0.7,,,,Africa
Greenland,11,,,,11,0,,194,,770,"13,564",North America
Seychelles,11,,,,,11,,112,,,,Africa
Suriname,10,,1,,4,5,,17,2,,,South America
MS Zaandam,9,,2,,,7,,,,,,
Nepal,9,,,,1,8,,0.3,,"3,524",121,Asia
Montserrat,9,,,,,9,1,"1,803",,36,"7,212",North America
Cabo Verde,8,+1,1,,1,6,,14,2,,,Africa
Nicaragua,8,+1,1,,,7,,1,0.2,,,North America
Turks and Caicos,8,,1,,,7,,207,26,61,"1,576",North America
CAR,8,,,,,8,,2,,,,Africa
Vatican City,8,,,,2,6,,"9,988",,,,Europe
Sierra Leone,8,,,,,8,,1,,,,Africa
Mauritania,7,,1,,2,4,,2,0.2,380,82,Africa
St. Barth,6,,,,1,5,,607,,,,North America
Bhutan,5,,,,2,3,,6,,"1,166","1,511",Asia
Burundi,5,+2,,,,5,,0.4,,,,Africa
Falkland Islands,5,,,,1,4,,"1,437",,137,"39,368",South America
Gambia,4,,1,,2,1,,2,0.4,,,Africa
Sao Tome and Principe,4,,,,,4,,18,,19,87,Africa
South Sudan,4,,,,,4,,0.4,,,,Africa
Western Sahara,4,,,,,4,,7,,,,Africa
Anguilla,3,,,,,3,,200,,,,North America
British Virgin Islands,3,,,,2,1,,99,,,,North America
Caribbean Netherlands,2,,,,,2,,76,,10,381,North America
Papua New Guinea,2,,,,,2,,0.2,,72,8,Australia/Oceania
Timor-Leste,2,,,,1,1,,2,,,,Asia
Saint Pierre Miquelon,1,,,,,1,,173,,,,North America
Yemen,1,,,,,1,,0.03,,,,Asia
China,"81,953",+46,"3,339",+3,"77,525","1,089",141,57,2,,,Asia
Total:,"1,762,533","+63,698","107,705","+5,021","395,665","1,259,163","50,036",226.1,13.8,,,All
